"id","avgSpeed","standardD","avgX","avgY","avgZ","gForce","barometer","transport","activityType","transitionType","lat","long","time","lat2","long2"
"619","0.022354841232299805","0.002284880756540779","0.972946286201477","3.37377667427063","8.03458309173584","1.005836009979248","993.0767822265625","bus","VEHICLE","ENTER","55.9171638","-3.3140432","09:18:17","0","0"
"620","10.822876930236816","7.526479008541573","0.951329231262207","3.3916983604431152","8.03508186340332","1.013119101524353","993.0465698242188","bus","VEHICLE","ENTER","55.9170005","-3.314461","09:18:27","0","0"
"621","7.179319381713867","4.612541997312976","0.9360002875328064","3.398280382156372","8.038920402526855","1.0113831758499146","992.9257202148438","bus","VEHICLE","ENTER","55.9167097","-3.314986","09:18:37","0","0"
"622","18.82491111755371","4.424687424353776","0.9690205454826355","3.402092218399048","8.023030281066895","1.0245541334152222","992.8551635742188","bus","VEHICLE","ENTER","55.9164653","-3.3159825","09:18:47","0","0"
"623","22.97968292236328","0.5590061272671467","0.9974846243858337","3.3948662281036377","8.014063835144043","1.0210459232330322","992.7861938476562","bus","VEHICLE","ENTER","55.9164923","-3.3175578","09:18:57","0","0"
"624","22.332469940185547","1.2305005073366684","1.0227659940719604","3.387294054031372","8.008655548095703","1.0250568389892578","992.7435913085938","bus","VEHICLE","ENTER","55.9162937","-3.3190877","09:19:07","0","0"
"625","21.899856567382812","0.12595636254420967","1.0507967472076416","3.3795602321624756","8.000126838684082","1.021040678024292","992.6511840820312","bus","VEHICLE","ENTER","55.9159663","-3.320597","09:19:17","0","0"
"626","25.265777587890625","1.5340144619793579","1.075703740119934","3.3703205585479736","7.995211124420166","1.0231677293777466","992.8903198242188","bus","VEHICLE","ENTER","55.915471","-3.3221331","09:19:27","0","0"
"627","27.014190673828125","0.653090031437226","1.0947462320327759","3.3619601726531982","7.990624904632568","1.0203839540481567","993.04833984375","bus","VEHICLE","ENTER","55.914821","-3.3235928","09:19:37","0","0"
"628","26.14492416381836","0.017759670438126485","1.1146624088287354","3.3337624073028564","7.946459770202637","1.1081297397613525","992.9356689453125","bus","VEHICLE","ENTER","55.9144951","-3.3253901","09:19:47","0","0"
"629","28.061479568481445","1.1983542630397002","1.1448426246643066","3.3038244247436523","7.901808261871338","1.0066946744918823","992.7792358398438","bus","VEHICLE","ENTER","55.9140193","-3.327165","09:19:57","0","0"
"630","19.70818519592285","4.67711872425178","1.1727583408355713","3.2688050270080566","7.859879970550537","1.0145429372787476","992.790283203125","bus","VEHICLE","ENTER","55.913667","-3.3285968","09:20:07","0","0"
"631","11.353923797607422","5.367782165372893","1.2028034925460815","3.2404162883758545","7.820324420928955","1.0177416801452637","992.9051513671875","bus","VEHICLE","ENTER","55.9134469","-3.3290337","09:20:17","0","0"
