42,0.084447,0.000981,1.178526,2.033257,6.374325,1.008703,996.908386,bus,VEHICLE,ENTER,55.932675,-3.157219,07:59:48
43,0.181450,0.154658,1.141927,2.077456,6.440945,1.005203,996.899353,bus,VEHICLE,ENTER,55.932694,-3.157237,07:59:58
44,0.216024,0.002716,1.117381,2.132570,6.498966,1.006253,996.907898,bus,VEHICLE,ENTER,55.932691,-3.157249,08:00:08
45,0.063591,0.016819,1.110515,2.164483,6.560092,1.006589,996.920776,bus,VEHICLE,ENTER,55.932695,-3.157260,08:00:18
46,0.101269,0.061600,1.106254,2.133277,6.634639,1.004856,996.972046,bus,VEHICLE,ENTER,55.932704,-3.157259,08:00:28
47,0.035766,0.037884,1.102531,2.104186,6.705663,1.005085,996.932739,bus,VEHICLE,ENTER,55.932702,-3.157259,08:00:38
48,0.015694,0.004737,1.027470,2.107596,6.753044,1.014581,996.899841,bus,VEHICLE,ENTER,55.932702,-3.157257,08:00:48
49,0.429849,0.136454,0.993164,2.178921,6.783673,1.006724,996.898987,bus,VEHICLE,ENTER,55.932680,-3.157221,08:00:58
50,0.140042,0.105611,0.961601,2.239867,6.817973,1.006027,996.914368,bus,VEHICLE,ENTER,55.932689,-3.157227,08:01:08
51,0.047281,0.030397,0.931556,2.289582,6.856802,1.005541,996.982117,bus,VEHICLE,ENTER,55.932681,-3.157258,08:01:18
52,0.534840,0.282438,0.908568,2.341603,6.891946,1.006007,996.970642,bus,VEHICLE,ENTER,55.932701,-3.157217,08:01:28
53,0.178968,0.063097,0.894782,2.395267,6.923550,1.005983,996.927185,bus,VEHICLE,ENTER,55.932707,-3.157255,08:01:38
54,0.055774,0.015807,0.884539,2.451847,6.950715,1.006634,996.933350,bus,VEHICLE,ENTER,55.932719,-3.157253,08:01:48
55,2.027026,2.645352,0.869857,2.500836,6.980172,1.006440,996.912659,bus,VEHICLE,ENTER,55.932781,-3.157440,08:01:58
56,0.614063,0.268510,0.855396,2.549041,7.008097,1.006237,996.946228,bus,VEHICLE,ENTER,55.932774,-3.157455,08:02:08
57,0.195499,0.245906,0.841605,2.596401,7.034288,1.005509,996.967407,bus,VEHICLE,ENTER,55.932761,-3.157411,08:02:18
58,0.078124,0.047245,0.824531,2.644165,7.058050,1.009237,996.944519,bus,VEHICLE,ENTER,55.932762,-3.157424,08:02:28
59,0.386124,0.384582,0.820119,2.688434,7.081951,1.005653,996.953369,bus,VEHICLE,ENTER,55.932794,-3.157578,08:02:38
60,0.375916,0.415109,0.816800,2.735666,7.101828,1.006929,996.975159,bus,VEHICLE,ENTER,55.932787,-3.157573,08:02:49
61,9.669981,2.681788,0.785432,2.775339,7.123796,1.010221,996.774475,bus,VEHICLE,ENTER,55.932916,-3.157999,08:02:58
62,10.442069,1.578113,0.750288,2.798650,7.150270,1.010502,996.933533,bus,VEHICLE,ENTER,55.933063,-3.158703,08:03:08
63,0.483811,0.026637,0.732713,2.839169,7.169862,1.006482,996.973999,bus,VEHICLE,ENTER,55.933038,-3.158584,08:03:18
64,0.474017,0.562703,0.715921,2.871468,7.192835,1.010346,996.912659,bus,VEHICLE,ENTER,55.933030,-3.158596,08:03:28
65,6.482017,0.660684,0.703474,2.905966,7.214088,1.009449,996.908142,bus,VEHICLE,ENTER,55.933115,-3.158849,08:03:38
66,5.710807,1.747192,0.690317,2.942230,7.232604,1.008824,996.797180,bus,VEHICLE,ENTER,55.933217,-3.159198,08:03:48
67,3.308967,2.660515,0.679993,2.976108,7.251212,1.006666,996.801575,bus,VEHICLE,ENTER,55.933239,-3.159341,08:03:58
68,1.119274,0.275292,0.677613,3.009469,7.268749,1.005663,996.870911,bus,VEHICLE,ENTER,55.933247,-3.159338,08:04:08
69,0.128990,0.005825,0.665528,3.044384,7.283889,1.006937,996.869934,bus,VEHICLE,ENTER,55.933249,-3.159330,08:04:18
70,1.514224,1.389905,0.653621,3.072086,7.302598,1.006846,996.862427,bus,VEHICLE,ENTER,55.933268,-3.159420,08:04:28
71,0.529566,0.635696,0.642898,3.101501,7.318841,1.008852,996.833984,bus,VEHICLE,ENTER,55.933280,-3.159467,08:04:39
72,0.107964,0.105457,0.638621,3.137613,7.330230,1.005604,996.816284,bus,VEHICLE,ENTER,55.933265,-3.159449,08:04:48
73,0.116222,0.131023,0.641265,3.170534,7.342203,1.005642,996.826538,bus,VEHICLE,ENTER,55.933263,-3.159447,08:04:59
74,0.237792,0.010798,0.634082,3.179791,7.366687,1.006154,996.815918,bus,VEHICLE,ENTER,55.933268,-3.159451,08:05:09
75,0.101582,0.094247,0.628012,3.192589,7.388616,1.005637,996.843445,bus,VEHICLE,ENTER,55.933268,-3.159453,08:05:19
76,0.021665,0.001586,0.621084,3.208179,7.408737,1.005924,996.853516,bus,VEHICLE,ENTER,55.933267,-3.159453,08:05:29
77,0.026006,0.018903,0.620558,3.227677,7.425218,1.006820,996.870544,bus,VEHICLE,ENTER,55.933267,-3.159455,08:05:39
78,0.327226,0.336313,0.669327,3.221861,7.394198,1.016215,996.860535,bus,VEHICLE,ENTER,55.933263,-3.159440,08:05:49
79,1.209733,0.950637,0.785464,3.202036,7.275380,1.001612,996.860168,bus,VEHICLE,ENTER,55.933320,-3.159441,08:05:59
80,0.789815,0.151228,0.784078,3.169468,7.065660,1.004735,996.887085,bus,VEHICLE,ENTER,55.933300,-3.159427,08:06:09
81,7.121279,0.145012,0.786409,3.135706,6.866257,1.008953,996.735291,bus,VEHICLE,ENTER,55.933355,-3.159758,08:06:19
82,4.920746,0.001809,0.780424,3.146799,6.882397,1.007070,996.667114,bus,VEHICLE,ENTER,55.933433,-3.160118,08:06:29
83,2.579315,0.018519,0.770118,3.156047,6.909500,1.006115,996.617371,bus,VEHICLE,ENTER,55.933455,-3.160326,08:06:39
84,1.198622,0.422905,0.760656,3.163749,6.936647,1.005888,996.631775,bus,VEHICLE,ENTER,55.933456,-3.160323,08:06:49
85,0.035651,0.005914,0.750262,3.169760,6.963713,1.005834,996.585571,bus,VEHICLE,ENTER,55.933457,-3.160323,08:06:59
86,0.041051,0.001427,0.736426,3.185603,6.985375,1.005975,996.610107,bus,VEHICLE,ENTER,55.933457,-3.160325,08:07:09
87,0.115107,0.097260,0.722843,3.203344,7.005326,1.006214,996.618408,bus,VEHICLE,ENTER,55.933452,-3.160327,08:07:19
88,0.016426,0.020121,0.708517,3.213653,7.028368,1.006153,996.597595,bus,VEHICLE,ENTER,55.933453,-3.160328,08:07:29
89,0.029582,0.000660,0.712625,3.229539,7.038474,1.008198,996.572998,bus,VEHICLE,ENTER,55.933454,-3.160327,08:07:39
90,0.345035,0.397111,0.801423,3.235049,6.992202,1.004293,996.626892,bus,VEHICLE,ENTER,55.933469,-3.160314,08:07:49
91,0.076901,0.029670,0.889734,3.241317,6.946577,1.003387,996.642090,bus,VEHICLE,ENTER,55.933468,-3.160309,08:07:59
92,0.087270,0.101864,0.976919,3.246186,6.901310,1.003345,996.645264,bus,VEHICLE,ENTER,55.933466,-3.160305,08:08:09
93,0.064618,0.029347,1.062366,3.250423,6.856921,1.003416,996.604126,bus,VEHICLE,ENTER,55.933465,-3.160301,08:08:19
94,0.021564,0.001817,1.146084,3.254285,6.813402,1.003404,996.582642,bus,VEHICLE,ENTER,55.933465,-3.160299,08:08:29
95,0.022849,0.015392,1.228367,3.257369,6.770740,1.003376,996.588379,bus,VEHICLE,ENTER,55.933465,-3.160298,08:08:39
96,3.412332,4.814899,1.252977,3.266271,6.759451,1.011591,996.555054,bus,VEHICLE,ENTER,55.933479,-3.160371,08:08:49
97,7.616404,1.408955,1.225071,3.275639,6.781243,1.006934,996.372986,bus,VEHICLE,ENTER,55.933515,-3.160930,08:08:59
98,4.130351,1.894392,1.203188,3.282670,6.804404,1.006242,996.275391,bus,VEHICLE,ENTER,55.933538,-3.161276,08:09:09
99,1.910570,0.854708,1.182451,3.289972,6.826913,1.005425,996.282104,bus,VEHICLE,ENTER,55.933539,-3.161310,08:09:19
100,0.175321,0.225932,1.154319,3.303443,6.844911,1.006640,996.267151,bus,VEHICLE,ENTER,55.933539,-3.161306,08:09:29
101,0.213051,0.268020,1.131617,3.316980,6.863191,1.005859,996.287964,bus,VEHICLE,ENTER,55.933540,-3.161312,08:09:39
102,0.091976,0.090137,1.105721,3.339668,6.873770,1.006617,996.268921,bus,VEHICLE,ENTER,55.933537,-3.161310,08:09:49
103,0.113510,0.061469,1.074150,3.365187,6.880378,1.005311,996.269470,bus,VEHICLE,ENTER,55.933557,-3.161338,08:09:59
104,3.510893,1.648265,1.049932,3.378598,6.896928,1.009407,996.185486,bus,VEHICLE,ENTER,55.933566,-3.161487,08:10:09
